#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/gazebo_summer_local.txt /home/point_clouds_registration_benchmark//eth/gazebo_summer -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
36535719080119;0.384568;0.435374;16;0.975078 0.200608 0.0947591 0.309705 -0.215043 0.959646 0.181209 0.166265 -0.0545831 -0.197071 0.978869 -0.0506233 0 0 0 1 
36535719080120;0.113108;0.097278;10;0.998884 -0.0441706 0.0167251 -0.0195476 0.0432428 0.997696 0.0522784 -0.290565 -0.0189957 -0.0514968 0.998492 0.10091 0 0 0 1 
36535719080121;0.423482;0.0906479;18;0.97412 0.216779 -0.0640064 0.270028 -0.173833 0.899495 0.400863 0.174109 0.144472 -0.379362 0.913899 -0.46729 0 0 0 1 
36535719080122;0.427092;0.0734166;17;0.969443 -0.235899 0.0673144 0.112451 0.227513 0.967204 0.112931 -1.5831 -0.0917471 -0.0941654 0.99132 0.646302 0 0 0 1 
36535719080124;0.190705;0.131307;16;0.985452 0.163376 0.0468334 0.18332 -0.165793 0.984711 0.0534525 0.39521 -0.0373845 -0.0604395 0.997472 0.234725 0 0 0 1 
36535719080125;0.422416;0.16667;24;0.88611 0.407755 -0.22033 0.504105 -0.37661 0.910549 0.170483 1.15534 0.270137 -0.0680884 0.960411 -0.983412 0 0 0 1 
36535719080126;0.446714;0.118731;18;0.992448 0.114418 -0.0442281 0.437758 -0.117635 0.989934 -0.0786953 -0.24427 0.0347787 0.0833038 0.995917 -0.375659 0 0 0 1 
36535719080127;0.355012;0.801403;19;0.998289 0.0516163 0.0274597 1.24028 -0.0489459 0.994707 -0.0903481 0.231964 -0.0319778 0.0888495 0.995532 -0.0518603 0 0 0 1 
36535719080128;0.249905;0.139356;12;0.999944 -0.00611014 -0.00865269 0.238349 0.0061296 0.999979 0.00222346 0.335766 0.00863892 -0.00227638 0.99996 -0.0751137 0 0 0 1 
36535719080129;0.526113;0.861662;26;0.999241 -0.00392753 -0.0387606 1.61051 0.00238484 0.999206 -0.0397667 -0.392315 0.038886 0.0396441 0.998457 0.154846 0 0 0 1 
36535719080130;0.433817;0.139831;16;0.939769 0.077823 0.332833 0.0528291 -0.0293293 0.988505 -0.148319 -0.338647 -0.34055 0.129624 0.931248 1.05375 0 0 0 1 
36535719080131;0.251532;0.446572;15;0.999194 -0.0388755 -0.010037 0.703568 0.0383194 0.99798 -0.0506639 0.189869 0.0119863 0.0502384 0.998665 0.144367 0 0 0 1 
36535719080132;0.431426;0.136256;14;0.98195 0.0344954 -0.185967 0.0971356 -0.0238526 0.997963 0.0591667 -0.482226 0.18763 -0.0536629 0.980773 -1.00638 0 0 0 1 
36535719080133;0.541591;0.171629;18;0.944206 0.212125 0.251948 0.355015 -0.25741 0.952502 0.162728 0.521132 -0.205463 -0.218502 0.953961 1.54078 0 0 0 1 
36535719080134;0.252306;0.11097;11;0.997192 -0.0726773 0.0180843 -0.012625 0.0734381 0.996251 -0.045731 -0.396785 -0.0146929 0.0469307 0.99879 -0.254995 0 0 0 1 
36535719080135;0.472023;0.738667;25;0.971993 0.0303482 0.233041 1.01463 -0.0757122 0.979194 0.188271 -0.115187 -0.222479 -0.200643 0.954068 0.677197 0 0 0 1 
36535719080136;0.302061;0.162552;18;0.976884 0.185525 -0.106201 0.263875 -0.197596 0.973224 -0.117431 0.973682 0.0815714 0.135701 0.987386 -0.54325 0 0 0 1 
36535719080137;0.328535;0.151154;21;0.969502 0.227051 0.0922668 -0.114971 -0.212118 0.965948 -0.148156 0.761471 -0.122764 0.124066 0.984651 0.062426 0 0 0 1 
36535719080138;0.576365;0.142103;17;0.997466 0.0546802 0.0455167 0.829045 -0.0332483 0.923872 -0.381255 0.346248 -0.0628987 0.378775 0.923349 -0.502777 0 0 0 1 
36535719080139;0.521512;0.11521;31;0.962185 -0.271814 0.0178134 0.532869 0.267801 0.955887 0.120677 -1.67657 -0.0498294 -0.111343 0.992532 0.228171 0 0 0 1 
36535719080140;0.470285;0.164857;29;0.898129 0.415543 0.143835 0.0601832 -0.411402 0.909552 -0.0588558 1.4159 -0.155283 -0.00631409 0.98785 0.154368 0 0 0 1 
