#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/stairs_local.txt /home/point_clouds_registration_benchmark//eth/stairs -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
5494384560104;0.317417;0.464677;11;0.99548 -0.0318621 -0.0894637 -0.0704671 0.0467919 0.984315 0.170104 -0.698957 0.0826405 -0.173521 0.981357 -0.44319 0 0 0 1 
5494384560105;0.561217;0.196885;12;0.954535 0.0878151 -0.284872 0.708594 -0.120526 0.987724 -0.0993742 1.14101 0.272648 0.129191 0.953401 -1.19396 0 0 0 1 
5494384560106;0.669368;0.234534;14;0.988612 -0.0126299 0.149955 -0.146916 0.0200904 0.998629 -0.0483416 -0.363475 -0.149139 0.0508038 0.98751 1.53994 0 0 0 1 
5494384560107;0.196586;0.209635;11;0.98143 0.159826 -0.106068 0.441735 -0.156077 0.986817 0.0428104 0.993286 0.111512 -0.0254607 0.993437 -0.678938 0 0 0 1 
5494384560108;0.588165;0.234218;12;0.970039 0.202532 -0.134185 0.629333 -0.138602 0.914953 0.379012 -0.0483796 0.199535 -0.349058 0.915612 -1.43128 0 0 0 1 
5494384560109;0.964218;0.240177;16;0.983893 0.16562 0.0672653 -0.0797574 -0.171717 0.980242 0.0981769 1.09301 -0.0496762 -0.108146 0.992893 1.15929 0 0 0 1 
5494384560110;0.522946;0.538254;14;0.951465 -0.287658 -0.109395 -0.196589 0.27677 0.955227 -0.104594 -1.84638 0.134585 0.0692401 0.98848 -0.859481 0 0 0 1 
5494384560111;0.382633;0.212846;8;0.99946 0.00900039 0.0316042 -0.282272 -0.00669165 0.997352 -0.072412 0.222212 -0.0321723 0.0721614 0.996874 0.170306 0 0 0 1 
5494384560112;1.20633;0.408518;13;0.98522 -0.14541 -0.0905365 -0.528405 0.139635 0.987921 -0.0671841 -0.338305 0.0992121 0.0535491 0.993624 0.148826 0 0 0 1 
5494384560113;0.493118;0.178458;11;0.984446 0.149777 -0.0918283 0.391999 -0.150627 0.988588 -0.00235665 0.966057 0.0904274 0.0161519 0.995772 -0.838219 0 0 0 1 
5494384560114;0.011633;0.232226;10;0.997483 0.0335729 -0.0624563 0.0838123 -0.0347609 0.999233 -0.0180332 0.255532 0.0618029 0.0201589 0.997885 -0.239217 0 0 0 1 
5494384560115;0.837027;0.212968;12;0.948001 -0.0703302 -0.310401 0.614613 0.124507 0.979506 0.158325 -1.66677 0.292904 -0.188739 0.937328 -1.50648 0 0 0 1 
5494384560116;0.753813;0.193978;12;0.992934 -0.0611511 -0.1017 -0.298898 0.0666835 0.996423 0.0519167 -0.564079 0.0981619 -0.0583316 0.993459 -0.774264 0 0 0 1 
5494384560117;0.39392;0.223175;14;0.956655 0.289843 -0.0283099 0.375937 -0.290409 0.956726 -0.0184008 2.06584 0.0217514 0.0258247 0.99943 0.225112 0 0 0 1 
5494384560118;0.486867;0.289143;12;0.994683 0.0912446 -0.0477516 0.223827 -0.10204 0.935865 -0.33726 1.38162 0.0139159 0.34034 0.9402 0.0350602 0 0 0 1 
5494384560119;0.307339;0.205759;13;0.947222 0.316337 -0.0519739 0.526482 -0.300105 0.932007 0.203223 1.50579 0.112727 -0.176899 0.977752 -0.615606 0 0 0 1 
5494384560120;1.07013;0.235607;11;0.965227 -0.210643 -0.15481 0.548803 0.180905 0.965733 -0.186102 -0.613646 0.188706 0.151625 0.970258 -1.80558 0 0 0 1 
5494384560121;0.937742;0.19802;14;0.887972 0.398729 -0.229174 1.07478 -0.411645 0.911295 -0.00946547 2.14454 0.205071 0.102743 0.973339 -1.2856 0 0 0 1 
5494384560122;0.448809;0.23679;15;0.910941 0.395352 0.11783 0.201518 -0.393588 0.918464 -0.038878 2.86983 -0.123593 -0.0109608 0.992272 1.07877 0 0 0 1 
5494384560124;0.180601;0.156702;12;0.991329 -0.10114 0.0838854 -0.289628 0.090345 0.988188 0.123781 -0.416466 -0.0954138 -0.115129 0.988758 0.336487 0 0 0 1 
5494384560125;0.336264;0.143004;19;0.94477 -0.155635 0.288422 -0.571283 0.170014 0.985116 -0.0253274 -0.663252 -0.280188 0.0729642 0.957168 1.09494 0 0 0 1 
5494384560126;0.158937;0.142246;12;0.991027 0.124481 0.0486716 -0.205247 -0.126269 0.991359 0.0355436 0.527182 -0.0438265 -0.0413704 0.998182 0.101477 0 0 0 1 
5494384560127;0.459182;0.106412;13;0.985478 -0.14455 -0.0890934 0.465796 0.141169 0.989043 -0.0431807 -0.0935206 0.094359 0.0299765 0.995087 -0.385123 0 0 0 1 
5494384560128;0.768681;0.165504;16;0.966843 -0.112987 0.229016 -0.723224 0.175866 0.94484 -0.276313 0.117433 -0.185164 0.307427 0.933382 0.313089 0 0 0 1 
5494384560129;0.8631;0.111893;25;0.921033 -0.00191906 0.38948 -0.931569 -0.115336 0.953794 0.277443 -0.636067 -0.372016 -0.300455 0.878255 1.91006 0 0 0 1 
5494384560130;0.294138;0.142406;15;0.984721 -0.170275 -0.0364836 0.226081 0.173115 0.979898 0.0991552 -0.78554 0.0188665 -0.103956 0.994403 -0.283199 0 0 0 1 
5494384560131;0.331415;0.114775;12;0.996293 -0.0457473 -0.0728505 0.0291173 0.0459614 0.998942 0.00126334 -0.0815601 0.0727156 -0.00460696 0.997342 0.0211615 0 0 0 1 
5494384560132;0.299743;0.152117;24;0.930502 0.0104579 -0.366138 0.901285 0.0798702 0.969746 0.230681 -0.635511 0.357473 -0.243892 0.901515 -1.47988 0 0 0 1 
5494384560133;0.275606;0.121785;21;0.913506 0.15099 -0.377769 1.1112 -0.0805276 0.977313 0.195893 0.0489227 0.398777 -0.148528 0.90494 -1.54927 0 0 0 1 
5494384560134;0.715759;0.0837143;16;0.979975 0.199079 0.00410567 0.0547371 -0.199061 0.979977 -0.00444442 0.93838 -0.00490825 0.00353814 0.999982 0.781647 0 0 0 1 
5494384560135;0.221863;0.125425;17;0.95766 0.271098 0.0969136 0.00776578 -0.278111 0.958143 0.0679487 1.20067 -0.0744363 -0.0920245 0.992971 0.230985 0 0 0 1 
5494384560136;0.513605;0.101328;16;0.972113 0.234314 0.00967557 -0.280387 -0.234244 0.972147 -0.00777744 1.39305 -0.0112284 0.0052941 0.999923 -0.188545 0 0 0 1 
5494384560137;0.0725673;0.107983;8;0.999829 0.00717245 -0.0170571 -0.0273817 -0.00651298 0.999241 0.038409 0.0517175 0.0173196 -0.0382913 0.999117 -0.0617096 0 0 0 1 
5494384560138;0.458946;0.110436;14;0.99447 -0.0476412 -0.0935967 0.0670093 0.034504 0.989932 -0.137274 0.15955 0.0991943 0.133285 0.986101 0.106099 0 0 0 1 
5494384560139;0.373858;0.119076;16;0.975267 0.19627 0.101647 0.143229 -0.199949 0.979427 0.0272651 0.522678 -0.0942047 -0.046915 0.994447 0.277986 0 0 0 1 
5494384560140;0.407687;0.117651;18;0.934931 0.321629 -0.149865 0.419517 -0.302369 0.943172 0.137838 1.0742 0.185681 -0.0835542 0.979051 -0.523478 0 0 0 1 
5494384560141;0.827786;0.0849895;15;0.999106 -0.00542373 0.0419182 -0.253416 0.00673304 0.999492 -0.0311572 0.222124 -0.0417279 0.0314115 0.998635 1.08712 0 0 0 1 
